Date,Price,Open,High,Low,Vol.,Change %
09/17/2014,97.5,97.65,97.65,97.5,0.10K,0.91%
09/16/2014,96.62,96.62,96.62,96.62,,0.15%
09/15/2014,96.47,96.47,96.47,96.47,,-0.69%
09/12/2014,97.14,97.14,97.14,97.14,,-0.39%
09/11/2014,97.52,97.52,97.52,97.52,,82.93%
11/19/2013,53.31,53.96,54.1,53.1,180.90K,-1.28%
11/18/2013,54,53.57,54.14,53.57,137.93K,1.35%
11/15/2013,53.28,53.17,53.37,52.77,166.55K,0.24%
11/14/2013,53.15,52.49,53.25,52.48,275.19K,0.83%
11/13/2013,52.71,51.74,52.79,51.41,186.91K,1.33%
11/12/2013,52.02,52.01,52.25,51.75,234.14K,-0.27%
11/11/2013,52.16,52.72,53.4,52.1,114.21K,-1.34%
11/08/2013,52.87,53.19,53.22,52.58,536.84K,-1.01%
11/07/2013,53.41,54.32,54.32,53.41,252.42K,-1.48%
11/06/2013,54.21,54.04,54.94,54.01,273.98K,-1.20%
11/05/2013,54.87,54.82,55.04,54.67,387.27K,0.29%
11/04/2013,54.71,56.07,56.1,54.11,179.76K,-2.56%
11/01/2013,56.15,56.08,56.61,55.83,126.23K,0.04%
10/31/2013,56.13,56.9,56.98,56,287.72K,-1.66%
10/30/2013,57.08,56.89,57.22,56.67,141.10K,0.12%
10/29/2013,57.01,56.8,57.19,56.75,96.24K,0.26%
10/28/2013,56.86,57.11,57.14,56.74,150.52K,-0.18%
10/25/2013,56.96,56.39,57.38,56.39,310.08K,0.96%
10/24/2013,56.42,56.35,56.78,56.12,226.43K,0.27%
10/23/2013,56.27,56.35,56.52,56.11,269.70K,-0.58%
10/22/2013,56.6,56.6,57.12,56.44,365.47K,0.09%
10/21/2013,56.55,57.21,57.39,56.52,227.19K,-1.33%
10/18/2013,57.31,57.88,57.92,57.02,207.22K,-0.54%
10/17/2013,57.62,57.5,58.11,57.44,214.58K,0.10%
10/16/2013,57.56,58.17,58.17,57.54,144.14K,-0.78%
10/15/2013,58.01,58.33,58.46,57.88,63.67K,-0.80%
10/14/2013,58.48,57.82,58.64,57.67,53.20K,0.34%
10/11/2013,58.28,57.82,58.49,57.75,108.55K,0.34%
10/10/2013,58.08,57.72,58.16,57.63,106.33K,1.01%
10/09/2013,57.5,57.49,57.99,57.38,283.24K,0.02%
10/08/2013,57.49,57.73,58,57.4,275.60K,-0.61%
10/07/2013,57.84,57.41,58.2,57.41,87.34K,-0.05%
10/04/2013,57.87,58.1,58.24,57.79,101.82K,0.03%
10/03/2013,57.85,57.73,58.11,57.25,204.28K,-0.36%
10/02/2013,58.06,57.84,58.38,57.6,142.56K,0.35%
10/01/2013,57.86,57.59,57.88,57.42,221.44K,0.56%
09/30/2013,57.54,56.6,57.57,56.6,159.18K,0.37%
09/27/2013,57.33,57,57.52,56.53,114.20K,0.26%
09/26/2013,57.18,57.59,57.83,56.73,76.96K,-0.68%
09/25/2013,57.57,57.86,58.23,57.49,180.05K,-0.74%
09/24/2013,58,57.52,58.54,57.5,226.02K,0.40%
09/23/2013,57.77,57.04,57.93,57.04,262.54K,1.35%
09/20/2013,57,57.96,58.18,57,325.37K,-2.01%
09/19/2013,58.17,58.21,58.69,57.74,271.38K,-0.09%
09/18/2013,58.22,57.36,58.43,56.84,363.90K,1.53%
09/17/2013,57.34,57.1,57.43,56.26,206.32K,1.33%
09/16/2013,56.59,56.85,57.26,56.52,156.09K,0.78%
09/13/2013,56.15,56.18,56.38,56.01,175.89K,0.25%
09/12/2013,56.01,57.5,57.5,55.88,340.19K,-2.51%
09/11/2013,57.45,57.09,57.48,57.09,133.93K,0.90%
09/10/2013,56.94,56.5,57.15,56.5,232.24K,0.83%
09/09/2013,56.47,56.16,56.49,55.81,260.82K,0.95%
09/06/2013,55.94,56.13,56.4,55.69,191.18K,0.34%
09/05/2013,55.75,55,55.89,54.84,180.37K,1.62%
09/04/2013,54.86,54.69,55.72,54.53,364.49K,0.15%
09/03/2013,54.78,55.78,56.3,54.72,483.15K,-0.53%
08/30/2013,55.07,56.47,56.5,55.01,732.93K,-2.29%
08/29/2013,56.36,56.51,56.51,56.21,101.57K,-0.35%
08/28/2013,56.56,56.44,57.04,56.34,148.69K,-0.09%
08/27/2013,56.61,56.42,56.74,56.33,172.92K,-0.68%
08/26/2013,57,57.31,57.65,56.85,87.48K,-0.54%
08/23/2013,57.31,57.33,57.64,57.16,154.32K,0.24%
08/22/2013,57.17,57.03,57.72,56.79,151.45K,0.42%
08/21/2013,56.93,56.75,57.51,56.71,143.34K,-0.12%
08/20/2013,57,57,57.37,56.56,134.54K,-0.28%
08/19/2013,57.16,57.83,57.9,57,80.26K,-0.99%
08/16/2013,57.73,58.8,58.8,57.67,66.86K,-1.95%
08/15/2013,58.88,59.43,59.91,58.81,125.61K,-1.70%
08/14/2013,59.9,59.22,60.11,58.75,152.35K,1.11%
08/13/2013,59.24,59.35,59.35,58.87,102.18K,0.00%
08/12/2013,59.24,58.74,59.38,58.74,137.64K,0.58%
08/09/2013,58.9,58.51,58.94,58.35,245.57K,1.06%
08/08/2013,58.28,57.58,58.94,57.58,266.87K,1.55%
08/07/2013,57.39,57.71,58.04,57.12,98.64K,-0.64%
08/06/2013,57.76,57.23,58.28,57.23,401.33K,-2.17%
08/05/2013,59.04,59,59.24,58.91,92.10K,-0.15%
08/02/2013,59.13,58.25,59.64,58.25,171.18K,1.58%
08/01/2013,58.21,57.83,58.31,57.52,385.62K,1.32%
07/31/2013,57.45,58.44,58.77,57.4,321.69K,-1.78%
07/30/2013,58.49,58.96,59.15,58.08,186.69K,-0.44%
07/29/2013,58.75,58.35,58.87,58.21,92.95K,-0.05%
07/26/2013,58.78,58.38,59,57.88,173.66K,0.29%
07/25/2013,58.61,58,58.7,57.47,242.68K,1.07%
07/24/2013,57.99,57.83,58.04,57.56,260.30K,0.24%
07/23/2013,57.85,56.53,58.02,56.47,161.42K,2.30%
07/22/2013,56.55,57.08,57.36,56.34,188.46K,-0.82%
07/19/2013,57.02,56.75,57.46,56.48,231.44K,0.33%
07/18/2013,56.83,56.31,56.96,56.02,216.47K,1.12%
07/17/2013,56.2,55.65,56.33,55.55,334.19K,1.28%
07/16/2013,55.49,54.95,55.95,54.03,744.76K,0.53%
07/15/2013,55.2,53.63,55.85,53.59,373.50K,2.74%
07/12/2013,53.73,53.02,53.79,52.52,456.10K,0.66%
07/11/2013,53.38,53.68,53.77,52.89,631.89K,0.32%
07/10/2013,53.21,55.15,55.15,52.64,558.68K,-3.01%
07/09/2013,54.86,55.16,55.26,54.78,180.01K,-0.02%
07/08/2013,54.87,55.47,55.47,54.66,145.87K,-0.60%
07/05/2013,55.2,55.43,55.43,54.57,243.67K,0.67%
07/03/2013,54.83,54.99,55.56,54.64,132.57K,-1.15%
07/02/2013,55.47,55.16,56.17,54.35,216.88K,0.29%
07/01/2013,55.31,56.8,57.07,55.12,245.03K,-2.11%
06/28/2013,56.5,55.9,56.6,55.22,286.79K,1.09%
06/27/2013,55.89,56.19,56.85,55.8,175.85K,0.04%
06/26/2013,55.87,54.97,56.09,54.93,325.03K,2.23%
06/25/2013,54.65,54.05,55.11,53.81,330.44K,1.22%
06/24/2013,53.99,55.73,55.73,53.58,465.14K,-1.35%
06/21/2013,54.73,55.95,56.2,54.6,450.45K,-1.37%
06/20/2013,55.49,56.49,57.12,55.39,473.25K,-2.87%
06/19/2013,57.13,57.64,58.11,56.97,124.52K,-0.78%
06/18/2013,57.58,57.88,58.21,57.28,140.73K,-0.19%
06/17/2013,57.69,57.61,58.33,57.57,211.14K,0.66%
06/14/2013,57.31,57.48,57.71,57.01,162.40K,-0.40%
06/13/2013,57.54,57.68,57.98,57.32,181.83K,-0.02%
06/12/2013,57.55,58.51,58.51,57.43,260.49K,-1.12%
06/11/2013,58.2,58.06,58.73,57.72,387.51K,-0.55%
06/10/2013,58.52,59.13,59.13,58.23,156.21K,-1.22%
06/07/2013,59.24,58.76,59.73,58.7,284.17K,0.75%
06/06/2013,58.8,58.84,59.17,58.36,284.83K,0.03%
06/05/2013,58.78,58.95,59.36,58.76,218.25K,-0.56%
06/04/2013,59.11,58.25,59.45,58.24,403.99K,1.37%
06/03/2013,58.31,58.15,58.38,57.31,293.27K,0.71%
05/31/2013,57.9,61.42,61.42,57.65,1.35M,-6.14%
05/30/2013,61.69,61.65,62.29,61.45,157.86K,0.49%
05/29/2013,61.39,61.74,62.14,61.37,191.61K,-1.06%
05/28/2013,62.05,62.42,62.77,61.87,168.42K,-0.29%
05/24/2013,62.23,62.77,62.77,61.93,179.81K,-1.28%
05/23/2013,63.04,62.45,63.15,61.7,210.70K,0.45%
05/22/2013,62.76,63.47,63.74,62.62,200.34K,-1.04%
05/21/2013,63.42,63.41,64.06,62.95,109.07K,0.11%
05/20/2013,63.35,63.39,63.91,63.12,239.71K,-0.19%
05/17/2013,63.47,63.08,63.58,62.84,118.34K,0.60%
05/16/2013,63.09,63.37,63.75,63,182.86K,-0.52%
05/15/2013,63.42,63.91,64.99,62.71,329.39K,-1.46%
05/14/2013,64.36,63.17,64.5,62.92,350.03K,1.51%
05/13/2013,63.4,63.41,63.49,62.73,135.70K,0.38%
05/10/2013,63.16,64.96,64.97,62.96,323.24K,-2.61%
05/09/2013,64.85,65.75,65.75,64.2,201.02K,-1.19%
05/08/2013,65.63,68.12,68.45,65.41,473.26K,-3.31%
05/07/2013,67.88,68.1,68.3,67.37,187.11K,0.27%
05/06/2013,67.7,66.98,67.82,66.47,178.48K,1.54%
05/03/2013,66.67,67.77,68.05,66.61,274.49K,-1.05%
05/02/2013,67.38,67.97,67.99,66.86,286.05K,-0.63%
05/01/2013,67.81,67.73,68.19,67.17,156.49K,0.06%
04/30/2013,67.77,67.91,68.34,67,315.24K,0.09%
04/29/2013,67.71,67,67.85,67,132.10K,0.31%
04/26/2013,67.5,66.65,67.67,66.31,293.70K,1.11%
04/25/2013,66.76,66.67,67.15,66.47,272.32K,0.21%
04/24/2013,66.62,66.57,66.79,66.29,399.40K,0.56%
04/23/2013,66.25,66.5,66.86,65.82,325.40K,-0.44%
04/22/2013,66.54,66.07,66.77,66,316.38K,-0.02%
04/19/2013,66.55,65.59,66.77,65.49,255.46K,1.98%
04/18/2013,65.26,65,65.64,64.79,229.16K,1.10%
04/17/2013,64.55,64.33,65.06,63.6,304.11K,-0.59%
04/16/2013,64.93,66,66.42,64.42,269.01K,0.65%
04/15/2013,64.51,66.21,66.92,64.48,305.03K,-3.17%
04/12/2013,66.62,65.7,66.77,65.6,453.41K,0.51%
04/11/2013,66.28,65.39,66.65,65.13,452.03K,1.63%
04/10/2013,65.22,64.77,65.49,64.73,234.54K,0.76%
04/09/2013,64.73,63.8,64.87,63.46,298.14K,1.78%
04/08/2013,63.6,63.28,63.72,62.92,135.47K,0.00%
04/05/2013,63.6,62.08,63.68,62.07,238.15K,1.73%
04/04/2013,62.52,62.43,62.72,61.67,303.79K,0.05%
04/03/2013,62.49,62.99,63.23,62.35,127.68K,-0.92%
04/02/2013,63.07,63.02,63.07,62.41,158.33K,0.45%
04/01/2013,62.79,63.15,63.47,62.53,200.10K,-0.73%
03/28/2013,63.25,62.57,63.27,61.81,171.90K,1.02%
03/27/2013,62.61,62.73,63.49,61.94,208.47K,-0.41%
03/26/2013,62.87,61.82,63.45,61.82,583.22K,2.13%
03/25/2013,61.56,62.22,62.22,61.37,218.28K,-0.95%
03/22/2013,62.15,62.71,62.71,62,173.20K,-0.58%
03/21/2013,62.51,62.92,63.06,62.31,280.18K,-1.48%
03/20/2013,63.45,63.91,63.93,63.16,261.17K,-0.19%
03/19/2013,63.57,63.83,64.25,63.47,190.85K,-0.44%
03/18/2013,63.85,63.64,64.3,63.16,328.59K,-0.16%
03/15/2013,63.95,65.03,65.26,63.64,293.34K,-1.43%
03/14/2013,64.88,64.89,65.29,64.42,310.57K,0.64%
03/13/2013,64.47,65.21,65.24,64.39,315.45K,-1.30%
03/12/2013,65.32,65.49,65.52,64.87,230.46K,-0.34%
03/11/2013,65.54,64.79,65.57,64.57,428.54K,0.96%
03/08/2013,64.92,64.53,65.04,64.22,239.59K,1.22%
03/07/2013,64.14,64.44,64.44,63.82,102.00K,0.16%
03/06/2013,64.04,63.95,64.51,63.49,192.24K,0.39%
03/05/2013,63.79,63,64.47,63,212.88K,0.09%
03/04/2013,63.73,64.28,64.61,63.38,287.57K,-0.02%
03/01/2013,63.74,64.76,65.28,63.41,580.61K,-1.85%
02/28/2013,64.94,65.64,66.08,64.87,329.43K,-0.60%
02/27/2013,65.33,65.61,65.76,64.65,335.34K,-0.53%
02/26/2013,65.68,66.6,66.6,65.12,366.46K,-1.34%
02/25/2013,66.57,66.94,67.64,66.53,441.57K,-0.08%
02/22/2013,66.62,65.82,66.97,65.69,302.21K,1.20%
02/21/2013,65.83,66,66.64,65.59,629.73K,-1.23%
02/20/2013,66.65,65.95,66.97,65.64,474.25K,0.15%
02/19/2013,66.55,68.01,68.22,66,739.08K,-3.06%
02/15/2013,68.65,69.01,69.08,68.32,162.96K,-0.41%
02/14/2013,68.93,68.46,69.01,68.3,189.56K,0.57%
02/13/2013,68.54,68.58,68.63,67.32,196.09K,0.23%
02/12/2013,68.38,67.7,68.48,67.26,255.18K,1.11%
02/11/2013,67.63,69.31,69.31,67.23,272.63K,-3.34%
02/08/2013,69.97,69.42,69.97,68.63,130.02K,1.00%
02/07/2013,69.28,69.75,69.75,68.89,144.17K,-0.30%
02/06/2013,69.49,69.32,69.81,67.97,185.53K,0.01%
02/05/2013,69.48,69.64,69.68,69.01,215.44K,0.29%
02/04/2013,69.28,70.09,70.62,69.16,293.59K,-1.73%
02/01/2013,70.5,69.99,70.51,69.79,398.08K,1.42%
01/31/2013,69.51,69.57,69.93,69.22,435.01K,-0.20%
01/30/2013,69.65,69.92,69.92,69.35,165.88K,-0.36%
01/29/2013,69.9,69.6,70,69.2,217.43K,0.89%
01/28/2013,69.28,70,70,69.08,204.50K,-1.00%
01/25/2013,69.98,70,70,69.39,268.57K,0.59%
01/24/2013,69.57,69.99,69.99,69.49,265.11K,-0.46%
01/23/2013,69.89,70.12,70.17,69.76,227.77K,-0.14%
01/22/2013,69.99,69.97,70.08,69.17,257.29K,-0.23%
01/18/2013,70.15,70.28,70.5,70.06,211.60K,0.16%
01/17/2013,70.04,70.15,70.2,69.88,245.38K,0.34%
01/16/2013,69.8,70.03,70.14,69.49,316.06K,-0.73%
01/15/2013,70.31,70.48,70.59,69.93,571.59K,-0.13%
01/14/2013,70.4,69.68,70.43,69.55,501.73K,1.25%
01/11/2013,69.53,70,70,69.39,341.53K,-0.64%
01/10/2013,69.98,69.37,70,68.95,407.16K,1.01%
01/09/2013,69.28,68.97,69.57,68.56,295.31K,0.99%
01/08/2013,68.6,69.55,69.62,68.38,594.25K,-1.37%
01/07/2013,69.55,69.24,69.98,69.2,297.34K,0.46%
01/04/2013,69.23,68.91,69.41,68.59,316.04K,0.54%
01/03/2013,68.86,68,69.08,67.44,331.48K,1.64%
01/02/2013,67.75,66.85,67.8,66.54,200.57K,1.76%
12/31/2012,66.58,66.19,66.73,65.4,138.52K,0.23%
12/28/2012,66.43,66.06,66.81,65.82,181.52K,-0.06%
12/27/2012,66.47,66.53,66.53,65.77,176.68K,0.64%
12/26/2012,66.05,66.51,66.69,66.02,114.12K,-0.60%
12/24/2012,66.45,66.57,66.96,66.01,85.41K,-0.79%
12/21/2012,66.98,65.9,67,65.67,523.63K,1.03%
12/20/2012,66.3,66.07,66.85,65.64,384.00K,0.41%
12/19/2012,66.03,66.5,66.5,66.01,354.18K,-0.30%
12/18/2012,66.23,66.48,66.5,65.9,508.97K,-0.24%
12/17/2012,66.39,66.1,66.5,65.67,380.04K,0.71%
12/14/2012,65.92,65.66,66.4,65.47,215.95K,0.05%
12/13/2012,65.89,65.86,66.18,65.28,279.49K,-0.09%
12/12/2012,65.95,65.4,66.2,65.03,635.02K,0.49%
12/11/2012,65.63,66,66,65.29,388.25K,-0.56%
12/10/2012,66,66.31,66.39,64.96,243.75K,0.12%
12/07/2012,65.92,66.5,66.5,65.65,377.40K,-0.65%
12/06/2012,66.35,66.05,66.54,65.7,283.79K,0.38%
12/05/2012,66.1,64.8,66.3,64.4,448.40K,1.94%
12/04/2012,64.84,63.56,65.15,63.56,329.30K,1.69%
12/03/2012,63.76,64.1,64.38,63.49,150.81K,-0.79%
11/30/2012,64.27,63.4,64.27,63.31,563.31K,1.50%
11/29/2012,63.32,63.32,63.34,62.63,218.84K,0.40%
11/28/2012,63.07,62.47,63.37,62.25,215.21K,0.57%
11/27/2012,62.71,63.34,63.7,62.62,159.40K,-1.24%
11/26/2012,63.5,62.91,63.5,62.86,227.02K,0.55%
11/23/2012,63.15,63.23,63.44,62.88,94.63K,0.27%
11/21/2012,62.98,63.01,63.24,62.71,104.01K,-0.17%
11/20/2012,63.09,62.93,63.55,62.71,279.74K,0.37%
11/19/2012,62.86,62.92,63.32,62.65,175.00K,0.70%
11/16/2012,62.42,62.16,62.7,61.94,208.10K,0.52%
11/15/2012,62.1,61.96,62.42,61.77,221.34K,0.26%
11/14/2012,61.94,62.23,62.63,61.42,288.63K,-0.59%
11/13/2012,62.31,63.1,63.87,62.3,188.13K,-1.73%
11/12/2012,63.41,63.17,64.38,63.17,177.62K,0.70%
11/09/2012,62.97,62.35,63.46,62,314.33K,0.59%
11/08/2012,62.6,63.33,63.85,62.37,432.84K,-1.43%
11/07/2012,63.51,63.47,63.59,62.5,343.90K,-0.44%
11/06/2012,63.79,63.74,64,63.17,323.34K,0.68%
11/05/2012,63.36,62.88,63.83,62.88,108.56K,0.64%
11/02/2012,62.96,62.79,63.56,62.74,232.09K,-0.74%
11/01/2012,63.43,64,64.2,62.91,541.96K,-0.92%
10/31/2012,64.02,62.98,64.08,62.46,652.11K,2.42%
10/26/2012,62.51,62.78,63.08,62.31,294.06K,-0.45%
10/25/2012,62.79,62.2,62.82,62.01,219.05K,1.62%
10/24/2012,61.79,61.74,62.31,61.69,258.70K,0.23%
10/23/2012,61.65,61.7,62.06,61.08,297.64K,-1.15%
10/22/2012,62.37,61.9,62.99,61.9,211.30K,0.48%
10/19/2012,62.07,62.8,62.8,61.78,292.10K,-1.15%
10/18/2012,62.79,62,63,61.38,440.99K,1.32%
10/17/2012,61.97,60.51,62,60.44,413.19K,2.09%
10/16/2012,60.7,60.99,61.07,60.22,430.19K,0.12%
10/15/2012,60.63,60.82,61.1,60.12,119.04K,0.00%
10/12/2012,60.63,60.54,60.77,60.22,206.51K,0.05%
10/11/2012,60.6,60.72,60.83,60.18,203.64K,0.36%
10/10/2012,60.38,60.09,60.71,59.93,366.04K,0.37%
10/09/2012,60.16,60.27,60.95,59.62,332.77K,-0.40%
10/08/2012,60.4,60.09,60.55,59.71,191.36K,0.17%
10/05/2012,60.3,60.17,60.66,59.89,296.81K,0.72%
10/04/2012,59.87,59.62,60.09,59.43,570.37K,0.76%
10/03/2012,59.42,59.89,60.28,59.25,102.96K,-0.50%
10/02/2012,59.72,59.63,59.95,59.29,161.07K,0.44%
10/01/2012,59.46,59.99,60.32,59.19,185.58K,-0.42%
09/28/2012,59.71,59.14,60,58.5,479.40K,0.13%
09/27/2012,59.63,59.5,60.04,59.36,331.98K,0.40%
09/26/2012,59.39,59.25,59.48,58.95,288.21K,-0.50%
09/25/2012,59.69,60.1,60.15,59.67,358.84K,-0.58%
09/24/2012,60.04,60.03,60.37,59.92,164.99K,-0.46%
09/21/2012,60.32,60.51,60.75,59.81,312.10K,0.43%
09/20/2012,60.06,60.28,60.32,59.38,317.50K,-0.38%
09/19/2012,60.29,59.96,60.49,59.76,443.28K,0.55%
09/18/2012,59.96,60,60.69,59.66,320.46K,-0.70%
09/17/2012,60.38,60.63,61.79,60.13,190.38K,-0.67%
09/14/2012,60.79,60.96,61.9,60.54,516.52K,0.15%
09/13/2012,60.7,59.87,60.78,59.56,349.09K,1.62%
09/12/2012,59.73,59.24,59.8,59.07,189.04K,1.13%
09/11/2012,59.06,58.76,59.65,58.31,185.55K,0.77%
09/10/2012,58.61,59.23,59.23,58.52,178.73K,-0.90%
09/07/2012,59.14,59.09,59.65,58.62,319.66K,0.77%
09/06/2012,58.69,57.42,58.88,56.5,351.50K,2.62%
09/05/2012,57.19,56.98,57.57,56.37,246.19K,0.33%
09/04/2012,57,57.5,57.84,56.94,271.36K,-0.80%
08/31/2012,57.46,57.61,57.72,57.21,317.96K,0.21%
08/30/2012,57.34,57.42,57.72,57.29,258.66K,-0.55%
08/29/2012,57.66,58.46,58.5,57.43,372.43K,-1.28%
08/28/2012,58.41,57.78,58.45,57.78,278.29K,0.72%
08/27/2012,57.99,58.32,58.51,57.95,172.94K,-0.57%
08/24/2012,58.32,58.16,59.09,58.16,427.49K,-0.21%
08/23/2012,58.44,58.06,58.67,58,704.40K,0.65%
08/22/2012,58.06,57.79,58.07,57.28,414.05K,0.47%
08/21/2012,57.79,57.09,58,56.95,513.00K,1.49%
08/20/2012,56.94,57.48,57.77,56.6,244.92K,-1.06%
08/17/2012,57.55,57.88,57.89,57.4,282.25K,-0.42%
08/16/2012,57.79,57.78,58.39,57.68,257.10K,-0.26%
08/15/2012,57.94,57.49,58.06,57.21,320.18K,0.82%
08/14/2012,57.47,57.68,57.74,57.32,420.47K,0.03%
08/13/2012,57.45,57.26,57.99,57.06,282.75K,-0.85%
08/10/2012,57.94,57.69,58.34,57.01,405.12K,0.26%
08/09/2012,57.79,55.25,58.09,55.25,1.08M,4.26%
08/08/2012,55.43,55.06,55.52,53.78,1.46M,0.86%
08/07/2012,54.96,56.39,56.92,54.45,777.85K,-2.47%
08/06/2012,56.35,57.07,57.87,56.16,1.03M,-0.46%
08/03/2012,56.61,57.95,59.48,56.33,1.61M,-2.63%
08/02/2012,58.14,60,60.4,57.76,1.79M,-4.98%
08/01/2012,61.19,61.96,63.32,60.98,319.10K,-1.05%
07/31/2012,61.84,62.3,63.69,61.42,426.91K,-0.83%
07/30/2012,62.36,62.13,62.55,62.13,205.31K,0.19%
07/27/2012,62.24,61.11,62.47,60.68,357.26K,2.39%
07/26/2012,60.79,61.15,61.5,60.4,318.91K,0.60%
07/25/2012,60.43,61.25,61.31,60.4,284.73K,-0.79%
07/24/2012,60.91,61.4,61.47,60.52,204.18K,-0.80%
07/23/2012,61.4,61.4,61.6,60.5,286.68K,-1.10%
07/20/2012,62.08,62.96,63.08,61.82,176.69K,-1.62%
07/19/2012,63.1,62.96,63.4,62.13,293.89K,0.46%
07/18/2012,62.81,61.88,62.96,61.73,282.34K,1.29%
07/17/2012,62.01,61.9,62.43,60.96,280.81K,0.57%
07/16/2012,61.66,62.48,62.69,61.57,309.99K,-1.58%
07/13/2012,62.65,62.31,62.99,62.31,298.25K,0.79%
07/12/2012,62.16,61.73,62.57,61.21,481.46K,-1.00%
07/11/2012,62.79,62.5,62.97,62.37,249.03K,0.43%
07/10/2012,62.52,64.08,64.1,62.3,189.85K,-2.25%
07/09/2012,63.96,63.48,64.09,62.9,328.16K,0.66%
07/06/2012,63.54,63.25,63.92,62.42,226.52K,-0.45%
07/05/2012,63.83,63.75,64.41,63.12,339.17K,-1.27%
07/03/2012,64.65,63.8,64.86,63.71,310.30K,0.51%
07/02/2012,64.32,62.02,64.39,62.02,411.86K,4.01%
06/29/2012,61.84,61.57,62.92,60.94,444.86K,2.88%
06/28/2012,60.11,60.11,60.16,59.34,408.81K,-0.91%
06/27/2012,60.66,59.47,60.93,59.25,537.45K,2.22%
06/26/2012,59.34,59.48,59.83,59.09,365.28K,-0.39%
06/25/2012,59.57,60.22,60.22,59.5,330.74K,-1.83%
06/22/2012,60.68,61.65,61.65,60.33,395.61K,-0.65%
06/21/2012,61.08,62.91,63.17,60.92,347.94K,-2.79%
06/20/2012,62.83,63.08,63.27,62.41,438.16K,-0.02%
06/19/2012,62.84,62.91,63.27,62.66,434.13K,0.29%
06/18/2012,62.66,61.66,63.7,61.35,387.61K,1.84%
06/15/2012,61.53,61.29,61.54,60.86,367.88K,1.33%
06/14/2012,60.72,61.09,61.68,60.52,511.95K,-0.85%
06/13/2012,61.24,60.97,62.13,60.1,357.47K,0.29%
06/12/2012,61.06,60.6,61.14,60.33,242.03K,1.24%
06/11/2012,60.31,61.9,62.09,60.25,166.01K,-1.49%
06/08/2012,61.22,61.95,61.95,61.19,290.28K,-1.77%
06/07/2012,62.32,62,63.09,62,422.96K,1.60%
06/06/2012,61.34,61.48,61.48,60,330.77K,2.75%
06/05/2012,59.7,58.67,59.88,58.67,427.06K,1.76%
06/04/2012,58.67,58.9,59.6,58.46,372.71K,-0.44%
06/01/2012,58.93,58.89,59.9,58.6,430.99K,-0.47%
05/31/2012,59.21,60.31,61.59,58.82,801.47K,-1.58%
05/30/2012,60.16,60.13,60.68,59.58,280.14K,-1.23%
05/29/2012,60.91,60.99,61.54,60.45,250.18K,1.08%
05/25/2012,60.26,61.05,61.05,60.2,148.69K,-0.95%
05/24/2012,60.84,60.88,61.35,60.22,280.03K,-0.07%
05/23/2012,60.88,60.35,60.93,59.52,405.73K,-0.23%
05/22/2012,61.02,61.36,61.71,60.68,230.70K,-0.68%
05/21/2012,61.44,60.66,61.47,60.23,202.56K,1.40%
05/18/2012,60.59,62.35,62.77,60.35,559.41K,-2.34%
05/17/2012,62.04,63.05,63.54,62.03,235.51K,-1.54%
05/16/2012,63.01,62.66,63.72,62.26,573.58K,0.91%
05/15/2012,62.44,63.59,64.89,62.26,436.17K,-1.55%
05/14/2012,63.42,64.1,64.41,63.32,464.54K,-2.14%
05/11/2012,64.81,66.09,66.2,64.62,432.70K,-2.89%
05/10/2012,66.74,68,68.2,66.63,436.62K,-2.30%
05/09/2012,68.31,67.49,68.8,67.14,600.15K,0.62%
05/08/2012,67.89,68.5,69,67.68,1.06M,-1.84%
05/07/2012,69.16,69.19,69.5,68.99,695.34K,0.23%
05/04/2012,69,69.15,69.48,68.71,352.47K,-0.36%
05/03/2012,69.25,69.1,69.49,68.49,442.02K,0.26%
05/02/2012,69.07,68.8,69.27,68.44,635.18K,0.03%
05/01/2012,69.05,67.95,69.19,66.74,261.27K,1.80%
04/30/2012,67.83,67.45,67.88,67,374.84K,0.47%
04/27/2012,67.51,67,67.58,66.79,369.38K,0.90%
04/26/2012,66.91,66.54,67,66.25,332.91K,0.09%
04/25/2012,66.85,66.12,66.88,66.05,181.14K,1.64%
04/24/2012,65.77,66.2,66.27,65.43,393.51K,-0.56%
04/23/2012,66.14,65.75,66.2,65.49,314.54K,-0.33%
04/20/2012,66.36,66,66.44,65.63,138.31K,0.61%
04/19/2012,65.96,65.68,66.39,65.45,224.62K,0.41%
04/18/2012,65.69,66.06,66.2,65.05,154.44K,-0.70%
04/17/2012,66.15,66.31,66.95,65.23,180.00K,0.21%
04/16/2012,66.01,65.6,66.1,65.1,282.04K,1.43%
04/13/2012,65.08,65.8,65.8,64.92,280.72K,-1.05%
04/12/2012,65.77,65.57,65.99,65.14,402.87K,0.40%
04/11/2012,65.51,64.8,65.63,64.11,416.09K,1.95%
04/10/2012,64.26,64.6,65.68,63.73,241.55K,-0.70%
04/09/2012,64.71,64.78,65.76,64.46,195.93K,-1.04%
04/05/2012,65.39,64.28,65.67,64.02,179.87K,1.02%
04/04/2012,64.73,65.16,65.45,64.58,175.48K,-1.82%
04/03/2012,65.93,65.49,65.95,65.05,510.43K,0.98%
04/02/2012,65.29,64.87,65.46,64.21,303.40K,0.97%
03/30/2012,64.66,64,64.69,63.71,325.84K,1.17%
03/29/2012,63.91,64.31,65.22,63.46,325.25K,-1.19%
03/28/2012,64.68,65.43,65.59,64.46,215.73K,-1.19%
03/27/2012,65.46,65.53,65.87,65.34,350.03K,-0.50%
